pct,numerator,denominator,abs_diff_pp,reproduces,small_n,event,window,date_basis,unit,attribution,channel
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,all time,none (all time),distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,all time,none (all time),distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,all time,none (all time),distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-08-27,Applications.Closed On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-08-27,Applications.Closed On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-08-27,Applications.Closed On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-08-27,Applications.Closed On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-08-27,Applications.Closed On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-08-27,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-08-27,Applications.Closed On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-08-27,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-09-14,Applications.Closed On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-09-14,Applications.Closed On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-09-14,Applications.Closed On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 12m to 2026-09-14,Applications.Closed On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-09-14,Applications.Closed On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-09-14,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-09-14,Applications.Closed On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,trailing 6m to 2026-09-14,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,2026 YTD to 2026-09-14,Applications.Closed On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
44.44,4,9,17.54,False,True,hire on a Filled opening: Stage = Hired and Opening.Status = Filled,2026 YTD to 2026-09-14,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 3m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
9.09,1,11,17.81,False,True,offer extended: any Offer record,trailing 3m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
45.0,9,20,18.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.0,9,20,18.1,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
45.45,5,11,18.55,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Closed On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Applied On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Closed On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer accepted: Offers.Status = Accepted,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
45.83,11,24,18.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
46.15,12,26,19.25,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
46.15,12,26,19.25,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
46.43,13,28,19.53,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
46.43,13,28,19.53,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
46.88,15,32,19.98,False,False,offer extended: any Offer record,all time,none (all time),distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
46.88,15,32,19.98,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
46.88,15,32,19.98,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.06,8,17,20.16,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.06,8,17,20.16,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.06,8,17,20.16,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.06,8,17,20.16,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 6m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.22,17,36,20.32,False,False,offer extended: any Offer record,all time,none (all time),application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.22,17,36,20.32,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.22,17,36,20.32,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.37,9,19,20.47,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.37,9,19,20.47,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.37,9,19,20.47,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.37,9,19,20.47,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
47.83,11,23,20.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
47.83,11,23,20.93,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.0,12,25,21.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Applied On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
48.15,13,27,21.25,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
48.15,13,27,21.25,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.39,15,31,21.49,False,False,offer extended: any Offer record,all time,none (all time),distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.39,15,31,21.49,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.39,15,31,21.49,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.57,17,35,21.67,False,False,offer extended: any Offer record,all time,none (all time),distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.57,17,35,21.67,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
48.57,17,35,21.67,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
50.0,18,36,23.1,False,False,offer extended: any Offer record,all time,none (all time),application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,18,36,23.1,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,18,36,23.1,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,16,32,23.1,False,False,offer extended: any Offer record,all time,none (all time),distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,16,32,23.1,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,16,32,23.1,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,all time,none (all time),application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Applied On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,offer accepted: Offers.Status = Accepted,all time,none (all time),application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
